SATID, YYDDDHHMMSS_SSS,JDAY,AZ_deg,EL_deg,RANGE_km,RATE_km/sec,AZ_RES_deg,EL_RES_deg,RANGE_RES_km,RATE_RES_km/sec,ASTAT,SENID,
39086,23119164404.08,119.6972694,11.4593,23.9375,1588.51,4.8767,-0.0157,-0.0073,0.0002,0.0001,1,393, 
39086,23119164414.08,119.6973852,9.7241,22.6943,1638.087,5.0359,-0.0139,-0.0111,0.0006,-0.0002,1,393, 
39086,23119164424.081,119.6975009,8.1304,21.4876,1689.186,5.181,-0.0063,-0.0121,-0.0032,-0.0001,1,393, 
39086,23119164434.081,119.6976167,6.649,20.3238,1741.666,5.3127,-0.0084,-0.0058,-0.0025,0,1,393, 
39086,23119164444.081,119.6977324,5.2798,19.1899,1795.401,5.4323,-0.0094,-0.0055,-0.0018,0,1,393, 
39086,23119164454.081,119.6978482,4.0146,18.0903,1850.277,5.5408,-0.0071,-0.0069,0,0,1,393, 
39086,23119164504.081,119.6979639,2.8416,17.0299,1906.188,5.6395,-0.0036,-0.0044,0.0014,0,1,393, 
39086,23119164514.082,119.6980797,1.7444,16.0026,1963.041,5.7293,-0.0067,-0.0033,-0.0022,0,1,393, 
39086,23119164524.082,119.6981954,0.7261,15.0096,2020.747,5.8105,-0.0062,-0.0013,-0.0027,-0.0003,1,393, 
39086,23119164534.082,119.6983111,359.7768,14.0472,2079.235,5.885,-0.005,-0.0008,0.0007,0,1,393, 
39086,23119164544.082,119.6984269,358.8878,13.1145,2138.428,5.9526,-0.0058,-0.0012,0.0009,0.0001,1,393, 
39086,23119164554.084,119.6985426,358.0548,12.2105,2198.268,6.0138,-0.0072,-0.002,-0.0084,-0.0002,1,393, 
39086,23119182105.329,119.764645,267.5168,38.3036,1178.886,0.4035,-0.0263,-0.0076,0.0045,0.0003,1,393, 
39086,23119182115.354,119.764761,272.1583,38.0108,1185.023,0.8205,-0.0224,-0.0054,0.0033,0.0002,1,393, 
39086,23119182131.329,119.7649459,279.2955,37.1248,1203.32,1.4653,-0.0226,-0.0223,0.0039,0,1,393, 
39086,23119182141.329,119.7650617,283.5373,36.3617,1219.915,1.8512,-0.0229,-0.0215,0.0036,0.0001,1,393, 
39086,23119182156.329,119.7652353,289.4998,34.9653,1251.825,2.3965,-0.0198,-0.015,0.0042,0.0001,1,393, 
39086,23119182206.329,119.765351,293.1773,33.8968,1277.5,2.7348,-0.0207,-0.0139,0.0056,0,1,393, 
39086,23119182226.329,119.7655825,299.8111,31.5443,1338.466,3.3473,-0.0198,-0.0135,0.0051,0,1,393, 
39086,23119182236.33,119.7656983,302.7804,30.309,1373.324,3.6207,-0.016,-0.0077,0.0014,-0.0001,1,393, 
39086,23119182246.438,119.7658153,305.5534,29.0357,1411.232,3.876,-0.0156,-0.0068,0.0039,0.0002,1,393, 
39086,23119182256.438,119.765931,308.0919,27.7729,1451.164,4.1075,-0.0127,-0.0035,0.0034,0.0001,1,393, 
39086,23119182311.33,119.7661034,311.5166,25.901,1514.689,4.4171,-0.0125,-0.003,0.0046,0.0001,1,393, 
39086,23119182321.33,119.7662191,313.6018,24.6625,1559.801,4.6027,-0.0129,-0.0047,0.0038,0,1,393, 
39086,23119182331.33,119.7663348,315.5327,23.4514,1606.69,4.7723,-0.0127,-0.0024,0.0046,0,1,393, 
39086,23119182341.331,119.7664506,317.3236,22.2665,1655.199,4.9268,-0.0114,-0.0011,0.0015,0,1,393, 
39086,23119182351.331,119.7665663,318.9845,21.1096,1705.184,5.0679,-0.0111,-0.0019,0.0041,0.0004,1,393, 
39086,23119200126.084,119.8343297,280.181,4.9745,2763.5,-0.3501,-0.0232,-0.0489,0.0025,-0.0011,1,393, 
39086,23119200152.084,119.8346306,284.2819,5.0401,2759.891,0.0717,-0.0098,-0.0301,0.0003,-0.0001,1,393, 
39086,23119200202.085,119.8347464,285.8575,5.0614,2761.419,0.2336,-0.0067,0.0048,0.0014,0.0001,1,393, 
39086,23119200227.084,119.8350357,289.7722,4.9421,2772.29,0.6352,-0.0069,-0.004,0.004,0.0002,1,393, 
39086,23119200237.084,119.8351514,291.3287,4.8749,2779.438,0.794,-0.0052,0.003,0.0068,0.0002,1,393, 
39086,23119200247.085,119.8352672,292.8732,4.7788,2788.16,0.9511,-0.0067,-0.0021,0.0029,0.0001,1,393, 
39086,23119200257.084,119.8353829,294.4089,4.6611,2798.449,1.1064,-0.006,-0.0125,0.0046,0.0001,1,393, 
39086,23119200307.084,119.8354987,295.9321,4.551,2810.282,1.2598,-0.0056,0.0008,0.0051,0.0001,1,393, 
39086,23119200317.085,119.8356144,297.4402,4.4107,2823.637,1.411,-0.0067,-0.0007,0.0032,0,1,393, 
39086,23119200402.085,119.8361352,304.0299,3.6181,2901.908,2.058,-0.0015,0.0093,0.006,0.0001,1,393, 
39086,23119200412.085,119.836251,305.4407,3.4065,2923.166,2.1934,-0.0014,0.012,0.0048,0,1,393, 
39086,23119200422.086,119.8363667,306.8297,3.1806,2945.764,2.3255,-0.0023,0.0122,0.0035,0,1,393, 
39086,23119200437.086,119.8365403,308.874,2.8232,2982.094,2.5173,-0.0016,0.0145,0.0031,0,1,393, 
39086,23119200452.086,119.836714,310.8671,2.4435,3021.238,2.701,-0.0013,0.0172,-0.001,-0.0001,1,393, 
39086,23119200507.086,119.8368876,312.8064,2.0392,3063.084,2.8769,-0.0026,0.0161,-0.0012,-0.0001,1,393, 
5398,23119201600.16,119.8444463,271.5612,1.8242,2960.605,-3.1836,0.0095,-0.0253,0.0031,0.0005,1,393, 
5398,23119201610.185,119.8445623,272.8567,2.1469,2929.261,-3.068,0.0094,-0.0057,-0.0023,-0.0007,1,393, 
5398,23119201621.16,119.8446894,274.3114,2.4591,2896.322,-2.9347,0.0146,-0.016,-0.0006,0.0001,1,393, 
36508,23119211225.23,119.8836253,19.5167,26.4644,1392.869,5.1411,0.0098,-0.0179,-0.0105,-0.0002,1,393, 
36508,23119211235.23,119.8837411,17.7605,24.9583,1445.113,5.3036,-0.0165,0.0067,-0.0101,-0.0008,1,393, 
36508,23119211246.281,119.883869,16.0616,23.3343,1504.629,5.4639,0.0011,-0.0014,-0.0141,-0.0002,1,393, 
36508,23119211256.28,119.8839847,14.6639,21.936,1559.927,5.5926,0.0072,-0.0049,-0.006,0.0001,1,393, 
36508,23119211311.256,119.8841581,12.7836,19.9702,1644.961,5.7591,0.0006,0.0039,-0.0113,-0.0004,1,393, 
36508,23119211326.256,119.8843317,11.1475,18.1208,1732.45,5.9012,0.006,0.0031,-0.0073,0,1,393, 
36508,23119211336.256,119.8844474,10.1613,16.9573,1791.88,5.9831,0.0032,0.0055,-0.0077,-0.0003,1,393, 
36508,23119211346.256,119.8845631,9.2596,15.8381,1852.092,6.0571,0.0071,0.0029,-0.005,0,1,393, 
36508,23119211401.083,119.8847348,8.0502,14.2601,1942.619,6.1525,0.0147,-0.0039,-0.015,-0.0003,1,393, 
36508,23119211416.083,119.8849084,6.9471,12.7667,2035.551,6.2353,0.0109,-0.001,-0.0105,0,1,393, 
36508,23119211426.083,119.8850241,6.2767,11.8199,2098.149,6.2836,0.0089,0.0022,-0.0111,0.0001,1,393, 
36508,23119211436.084,119.8851399,5.6512,10.9049,2161.205,6.3267,0.0062,0.0025,-0.0172,-0.0001,1,393, 
36508,23119211456.333,119.8853742,4.5104,9.1516,2290.113,6.4018,0.0028,0.005,-0.008,0,1,393, 
36508,23119211511.158,119.8855458,3.772,7.9377,2385.369,6.4473,0.0061,0.0025,-0.0057,-0.0001,1,393, 
36508,23119211521.334,119.8856636,3.3014,7.1374,2451.117,6.4746,0.0058,0.0011,-0.0079,-0.0002,1,393, 
43476,23119213152.253,119.8971326,13.8274,33.4108,851.2513,5.6581,-0.0355,0.0018,-0.0117,-0.0001,1,393, 
43476,23119213202.253,119.8972483,12.3048,30.4584,909.019,5.8872,-0.0162,-0.0037,-0.0084,0.0001,1,393, 
43476,23119213213.254,119.8973756,10.9033,27.5704,974.9453,6.0916,-0.0255,0.0017,-0.0108,0,1,393, 
43477,23119213215.178,119.8973979,13.3761,33.4679,850.2698,5.6699,-0.0233,0.0036,0.001,0,1,393, 
43476,23119213223.253,119.8974914,9.8455,25.2159,1036.646,6.2437,-0.0324,0.0032,-0.0035,0.0002,1,393, 
43477,23119213225.179,119.8975136,11.8851,30.5069,908.1472,5.8975,-0.0182,0.0027,-0.0023,0,1,393, 
43476,23119213233.254,119.8976071,8.953,23.0853,1099.733,6.3697,-0.0331,0.0049,-0.0077,0.0001,1,393, 
43477,23119213235.178,119.8976294,10.6515,27.8523,968.0863,6.0841,-0.0177,0.0012,0.0048,0.0001,1,393, 
43476,23119213243.254,119.8977228,8.1927,21.1449,1163.973,6.4749,-0.0285,0.0031,-0.0053,0.0001,1,393, 
43477,23119213250.179,119.897803,9.1633,24.3579,1061.08,6.3045,-0.0175,0.0005,0,0,1,393, 
43476,23119213253.254,119.8978386,7.5458,19.3666,1229.174,6.5629,-0.0132,-0.0035,-0.0065,-0.0002,1,393, 
43477,23119213300.18,119.8979187,8.3577,22.3014,1124.726,6.4206,-0.0137,0.0001,-0.0052,-0.0003,1,393, 
43476,23119213303.254,119.8979543,6.9712,17.7394,1295.189,6.6376,-0.0089,-0.0037,-0.0051,0.0001,1,393, 
43477,23119213310.179,119.8980345,7.6628,20.4281,1189.433,6.5178,-0.0115,-0.0008,-0.0015,-0.0003,1,393, 
43476,23119213313.255,119.8980701,6.4639,16.2373,1361.889,6.7007,-0.0068,-0.0042,-0.011,0.0001,1,393, 
43477,23119213320.179,119.8981502,7.0589,18.7131,1255.041,6.6002,-0.0097,-0.0017,0.0042,0.0002,1,393, 
43476,23119213323.256,119.8981858,6.0126,14.8474,1429.178,6.754,-0.0073,-0.002,-0.01,-0.0002,1,393, 
43477,23119213330.18,119.898266,6.5301,17.1355,1321.396,6.6689,-0.0082,-0.0022,-0.0019,-0.0001,1,393, 
43476,23119213338.255,119.8983594,5.4249,12.9385,1531.004,6.8205,-0.0095,0.0011,-0.0051,0.0002,1,393, 
43477,23119213340.18,119.8983817,6.0621,15.6781,1388.389,6.7276,-0.0088,-0.002,0.0001,0,1,393, 
43476,23119213348.255,119.8984752,5.0861,11.7652,1599.395,6.8567,-0.0086,0.0017,-0.0023,0.0002,1,393, 
43476,23119213358.257,119.8985909,4.7793,10.66,1668.118,6.8872,-0.0096,0.0008,-0.0166,-0.0003,1,393, 
43477,23119213400.18,119.8986132,5.28,13.0625,1523.919,6.8201,-0.0072,-0.0016,0.0055,0.0001,1,393, 
43476,23119213408.256,119.8987067,4.5043,9.6178,1737.134,6.9141,-0.0085,0.0008,-0.0047,0,1,393, 
43477,23119213410.18,119.8987289,4.9508,11.8807,1592.307,6.8566,-0.0057,-0.0012,0.0066,0.0001,1,393, 
43476,23119213418.256,119.8988224,4.2527,8.6315,1806.391,6.9369,-0.0099,0.0017,-0.0051,0.0001,1,393, 
43477,23119213420.181,119.8988447,4.6567,10.7677,1661.033,6.8876,-0.0026,-0.0026,0.0015,0,1,393, 
43477,23119213430.181,119.8989604,4.3891,9.7186,1730.056,6.9149,-0.0019,-0.0029,0.0113,0.0006,1,393, 
43477,23119213500.183,119.8993077,3.7264,6.8843,1938.441,6.9734,-0.0004,-0.0024,-0.0055,-0.0001,1,393, 
43477,23119213515.183,119.8994813,3.4576,5.6123,2043.205,6.9939,-0.0005,-0.0006,-0.0035,0,1,393, 
22824,23119213703.254,119.9007321,311.1028,43.6138,1113.738,-1.2975,-0.0108,0.0211,-0.004,-0.0003,1,393, 
22824,23119213713.254,119.9008478,305.8202,44.2555,1102.988,-0.8508,-0.015,0.0021,-0.0055,-0.0005,1,393, 
22824,23119213726.254,119.9009983,298.707,44.6991,1095.795,-0.2546,-0.0143,-0.0016,-0.005,-0.0002,1,393, 
22824,23119213736.255,119.9011141,293.1588,44.7076,1095.565,0.2082,-0.0145,0.0009,-0.0042,-0.0001,1,393, 
22824,23119213746.254,119.9012298,287.6581,44.4152,1099.957,0.6685,-0.0161,-0.0018,0.0001,0.0001,1,393, 
22824,23119213756.254,119.9013455,282.3033,43.8508,1108.906,1.12,-0.0179,0.0052,-0.0023,0,1,393, 
22824,23119213806.255,119.9014613,277.1739,43.033,1122.31,1.5581,-0.0225,0.0138,-0.0045,-0.0001,1,393, 
22824,23119213821.255,119.9016349,270.0542,41.3835,1150.408,2.1804,-0.0191,0.0024,-0.0057,-0.0001,1,393, 
22824,23119213831.254,119.9017506,265.7211,40.0877,1174.167,2.5673,-0.0233,0.0049,-0.0041,-0.0001,1,393, 
22824,23119213841.254,119.9018664,261.7444,38.6637,1201.675,2.9295,-0.022,-0.0028,-0.002,0,1,393, 
22824,23119213851.255,119.9019821,258.1,37.1777,1232.674,3.2659,-0.0289,0.0086,-0.0047,0,1,393, 
22824,23119213901.254,119.9020978,254.803,35.6179,1266.905,3.5761,-0.0197,-0.0051,-0.0018,0,1,393, 
36508,23119224853.172,119.9506154,272.101,27.7814,1347.531,-0.479,-0.0211,-0.0268,-0.004,0.0002,1,393, 
36508,23119224903.171,119.9507311,275.7169,27.9041,1344.558,-0.1151,-0.0212,-0.0086,-0.0038,0,1,393, 
36508,23119224917.171,119.9508932,280.7924,27.8432,1346.524,0.3956,-0.0181,-0.0156,-0.003,0.0002,1,393, 
36508,23119224927.172,119.9510089,284.3878,27.6624,1352.289,0.7567,-0.0159,-0.0163,-0.0032,0,1,393, 
36508,23119224937.172,119.9511247,287.9279,27.3695,1361.637,1.1113,-0.0138,-0.0159,-0.0031,-0.0004,1,393, 
36508,23119224947.171,119.9512404,291.3923,26.9758,1374.494,1.4579,-0.0092,-0.0104,-0.001,0,1,393, 
36508,23119224957.172,119.9513562,294.7571,26.4802,1390.759,1.7932,-0.0063,-0.0097,-0.0025,0.0001,1,393, 
36508,23119225007.172,119.9514719,298.0032,25.8959,1410.312,2.1154,-0.0065,-0.0114,-0.0029,0.0001,1,393, 
36508,23119225017.172,119.9515876,301.1219,25.2402,1433.017,2.4232,-0.0067,-0.0096,-0.002,0.0002,1,393, 
36508,23119225027.174,119.9517034,304.105,24.5222,1458.725,2.7152,-0.0071,-0.0067,-0.0041,-0.0001,1,393, 
36508,23119225037.172,119.9518191,306.945,23.7507,1487.267,2.9913,-0.0082,-0.0058,-0.0027,0.0001,1,393, 
36508,23119225047.172,119.9519349,309.6437,22.9369,1518.492,3.2511,-0.0081,-0.0063,-0.0011,0.0004,1,393, 
36508,23119225057.172,119.9520506,312.2007,22.0928,1552.227,3.4937,-0.0072,-0.0061,-0.0011,0.0001,1,393, 
36508,23119225107.173,119.9521664,314.6182,21.227,1588.311,3.7203,-0.0062,-0.0056,-0.0032,0.0001,1,393, 
36508,23119225117.172,119.9522821,316.8995,20.3478,1626.579,3.9307,-0.0053,-0.0046,-0.0005,-0.0003,1,393, 
43476,23119230425.372,119.9614048,271.9587,12.1593,1573.212,-1.64,-0.0083,0.0259,-0.0037,0.0002,1,393, 
43476,23119230435.373,119.9615205,274.7422,12.3984,1558.366,-1.3277,-0.0078,0.006,-0.0009,0,1,393, 
43476,23119230446.372,119.9616478,277.863,12.6189,1545.693,-0.9748,-0.0075,0.0013,-0.0029,0,1,393, 
43477,23119230450.172,119.9616918,272.5564,12.1086,1576.31,-1.582,-0.0041,0.0266,-0.0019,0.0008,1,393, 
43476,23119230456.372,119.9617636,280.7395,12.7618,1537.579,-0.6474,-0.0099,-0.0028,-0.0015,0,1,393, 
43477,23119230500.172,119.9618075,275.3287,12.3386,1562.035,-1.2707,-0.0128,0.0084,-0.0044,-0.0005,1,393, 
43476,23119230506.372,119.9618793,283.6438,12.8501,1532.76,-0.3159,-0.0111,-0.0041,-0.0019,0,1,393, 
43477,23119230511.172,119.9619349,278.4472,12.5485,1550.001,-0.9171,-0.0107,0.005,0.0005,0.0003,1,393, 
43476,23119230516.372,119.961995,286.5643,12.8811,1531.268,0.0178,-0.0094,-0.0038,-0.0028,0,1,393, 
43477,23119230521.172,119.9620506,281.3162,12.6682,1542.455,-0.5906,-0.0139,-0.0116,-0.0031,-0.0002,1,393, 
43476,23119230526.372,119.9621108,289.4871,12.8549,1533.116,0.3516,-0.0048,-0.0013,-0.0002,0.0004,1,393, 
43477,23119230531.173,119.9621664,284.217,12.7574,1538.203,-0.2598,-0.0099,-0.0015,-0.0021,-0.0002,1,393, 
43476,23119230536.372,119.9622265,292.3895,12.7661,1538.282,0.6816,-0.006,-0.0027,-0.0033,-0.0005,1,393, 
43477,23119230541.172,119.9622821,287.1266,12.7826,1537.267,0.0725,-0.0072,0.0029,-0.0023,-0.0001,1,393, 
43476,23119230546.372,119.9623423,295.2662,12.6216,1546.739,1.0083,-0.0051,-0.0025,-0.004,-0.0002,1,393, 
43477,23119230551.172,119.9623978,290.031,12.7389,1539.656,0.4045,-0.0071,-0.0028,0.0007,0.0002,1,393, 
43476,23119230556.372,119.962458,298.1014,12.4219,1558.435,1.3288,-0.0051,-0.0027,0.0008,0.0003,1,393, 
43477,23119230601.173,119.9625136,292.9191,12.6407,1545.348,0.7334,-0.007,-0.005,0.0005,0,1,393, 
43476,23119230606.372,119.9625737,300.8842,12.1712,1573.28,1.6401,-0.0054,-0.0022,-0.0043,0,1,393, 
43477,23119230611.172,119.9626293,295.7749,12.4838,1554.308,1.0578,-0.0089,-0.0095,0.002,0.0002,1,393, 
43476,23119230616.372,119.9626895,303.6072,11.8742,1591.201,1.9421,-0.0034,0,-0.0016,0.0002,1,393, 
43477,23119230621.172,119.962745,298.591,12.2806,1566.475,1.3747,-0.0089,-0.0065,0.0001,-0.0002,1,393, 
43476,23119230626.372,119.9628052,306.2568,11.5318,1612.083,2.2327,-0.0039,0.0003,-0.0008,0.0002,1,393, 
43477,23119230631.173,119.9628608,301.3549,12.0252,1581.781,1.6842,-0.0082,-0.0049,0.0021,0.0002,1,393, 
43476,23119230636.372,119.962921,308.8294,11.1497,1635.808,2.5107,-0.0035,0.0001,-0.0031,-0.0002,1,393, 
43477,23119230641.172,119.9629765,304.0542,11.7238,1600.124,1.9828,-0.0087,-0.0027,0.0036,-0.0001,1,393, 
43476,23119230646.372,119.9630367,311.3172,10.7309,1662.256,2.7762,-0.0046,-0.0024,-0.0031,-0.0003,1,393, 
43477,23119230651.172,119.9630923,306.6821,11.3746,1621.398,2.2705,-0.0095,-0.0055,-0.0003,-0.0002,1,393, 
43477,23119230701.173,119.963208,309.2357,10.9927,1645.496,2.5465,-0.007,-0.003,-0.0003,0.0002,1,393, 
43477,23119230711.172,119.9633238,311.7027,10.5797,1672.285,2.8089,-0.0073,0.002,0.0036,-0.0001,1,393, 
41335,23120000024.055,120.0002784,337.6404,29.7605,1421.058,-3.8044,-0.0117,-0.0049,-0.0001,0.0003,1,393, 
41335,23120000034.055,120.0003942,334.8844,31.0086,1384.309,-3.5413,-0.0128,-0.0138,-0.0016,0,1,393, 
41335,23120000045.055,120.0005215,331.594,32.3589,1347.062,-3.2265,-0.0135,-0.0147,-0.0002,0.0003,1,393, 
41335,23120000055.056,120.0006372,328.3613,33.5412,1316.319,-2.9182,-0.0096,-0.0128,0.0024,-0.0001,1,393, 
41335,23120000105.055,120.000753,324.8823,34.6535,1288.769,-2.588,-0.0113,-0.013,-0.0028,-0.0001,1,393, 
41335,23120000115.055,120.0008687,321.1623,35.679,1264.629,-2.2369,-0.0141,-0.0092,-0.0017,0.0001,1,393, 
41335,23120000125.056,120.0009844,317.214,36.5817,1244.096,-1.8666,-0.0152,-0.0125,0.0005,0.0001,1,393, 
41335,23120000135.055,120.0011002,313.057,37.3467,1227.354,-1.4792,-0.0152,-0.0124,-0.001,0,1,393, 
41335,23120000145.054,120.0012159,308.7204,37.9478,1214.559,-1.0773,-0.0141,-0.0118,-0.0043,0.0001,1,393, 
41335,23120000155.054,120.0013316,304.2425,38.3637,1205.841,-0.6646,-0.0136,-0.0118,-0.0058,-0.0001,1,393, 
41335,23120000205.055,120.0014474,299.6717,38.5807,1201.292,-0.2449,-0.0151,-0.0111,-0.0042,-0.0002,1,393, 
41335,23120000215.054,120.0015631,295.0708,38.5904,1200.956,0.1777,-0.0149,-0.0098,-0.0042,0.0002,1,393, 
41335,23120000225.054,120.0016789,290.4964,38.3909,1204.837,0.5981,-0.0139,-0.0095,-0.0042,0.0001,1,393, 
41335,23120000235.055,120.0017946,286.0032,37.9875,1212.893,1.0119,-0.0141,-0.012,-0.0066,-0.0003,1,393, 
41335,23120000245.054,120.0019103,281.646,37.3994,1225.043,1.4159,-0.0138,-0.0126,-0.0059,0,1,393, 
41240,23120001314.338,120.0091937,275.4166,64.6496,1465.912,-1.5946,-0.0217,-0.0143,-0.0077,0,1,393, 
41240,23120001324.338,120.0093095,280.6081,66.2296,1451.241,-1.3382,-0.0136,-0.0269,-0.0072,0.0001,1,393, 
41240,23120001335.338,120.0094368,287.1717,67.7707,1438.11,-1.0479,-0.0158,-0.032,-0.0063,0.0001,1,393, 
41240,23120001345.339,120.0095525,293.9653,68.9268,1428.975,-0.7778,-0.018,-0.0344,-0.0073,-0.0001,1,393, 
41240,23120001355.272,120.0096675,301.4292,69.7913,1422.603,-0.5049,-0.0226,-0.0289,-0.0056,0.0001,1,393, 
41240,23120001405.338,120.009784,309.5634,70.3235,1418.926,-0.2252,-0.0265,-0.0189,-0.004,0.0004,1,393, 
41240,23120001415.339,120.0098998,317.9384,70.4604,1418.063,0.0533,-0.0293,-0.0187,-0.0055,-0.0001,1,393, 
41240,23120001425.371,120.0100159,326.2906,70.2127,1420.003,0.333,-0.0306,-0.0112,-0.0035,0.0002,1,393, 
41240,23120001435.338,120.0101312,334.2029,69.5901,1424.695,0.6084,-0.0338,-0.0092,-0.0044,0,1,393, 
41240,23120001445.339,120.010247,341.5253,68.6387,1432.148,0.8812,-0.034,-0.0034,-0.005,-0.0002,1,393, 
41240,23120001455.338,120.0103627,348.0816,67.4052,1442.307,1.1492,-0.0367,-0.0031,-0.0031,-0.0001,1,393, 
41240,23120001505.256,120.0104775,353.8123,65.9659,1454.994,1.4083,-0.0376,-0.0022,-0.0059,-0.0002,1,393, 
41240,23120001515.255,120.0105932,358.8493,64.3531,1470.356,1.6623,-0.0369,0.0016,-0.0039,-0.0001,1,393, 
41240,23120001525.255,120.010709,3.2112,62.6198,1488.214,1.9076,-0.0373,0.0031,-0.0036,0,1,393, 
41240,23120001535.256,120.0108247,6.9894,60.8094,1508.477,2.1435,-0.0372,0.0067,-0.0065,0,1,393, 
41335,23120013902.308,120.0687767,334.5892,8.3074,2526.882,-1.8171,0.0023,-0.0087,-0.0032,-0.0002,1,393, 
41335,23120013912.333,120.0688927,332.9118,8.5102,2509.591,-1.6323,0.0021,-0.019,-0.0023,-0.0001,1,393, 
41335,23120013925.233,120.069042,330.7164,8.749,2490.101,-1.3886,0.0006,-0.0225,-0.0012,0.0001,1,393, 
41335,23120013935.233,120.0691578,328.9914,8.9152,2477.171,-1.1964,0.0008,-0.018,-0.0036,-0.0001,1,393, 
41335,23120013950.258,120.0693317,326.3657,9.1266,2461.404,-0.9016,0.0013,-0.0048,-0.0029,0,1,393, 
41335,23120014000.234,120.0694472,324.6042,9.2269,2453.399,-0.7031,0.002,-0.0052,-0.0015,0.0001,1,393, 
41335,23120014010.233,120.0695629,322.8268,9.3078,2447.37,-0.5024,0.0021,0.0001,-0.002,0,1,393, 
41335,23120014020.233,120.0696786,321.0397,9.3581,2443.355,-0.3004,0.0009,0.0007,-0.0021,0,1,393, 
41335,23120014030.308,120.0697952,319.2354,9.3841,2441.358,-0.096,0.0008,0.0032,-0.0012,0.0001,1,393, 
41335,23120014040.308,120.069911,317.4418,9.3796,2441.409,0.1067,-0.0004,0.0018,-0.0041,-0.0002,1,393, 
41335,23120014050.308,120.0700267,315.65,9.3535,2443.492,0.3095,-0.0016,0.0051,-0.0038,0,1,393, 
41335,23120014100.234,120.0701416,313.8781,9.2981,2447.558,0.5099,-0.0012,0.0047,-0.0058,0,1,393, 
41335,23120014110.233,120.0702573,312.1008,9.2126,2453.662,0.7107,-0.0014,0.0004,-0.0043,0.0003,1,393, 
41335,23120014120.233,120.0703731,310.3347,9.1053,2461.762,0.9091,-0.0016,-0.0003,-0.0037,0,1,393, 
41335,23120014130.234,120.0704888,308.5822,8.9714,2471.837,1.1056,-0.0025,-0.0029,-0.0047,0.0001,1,393, 
41240,23120020924.182,120.0898632,314.0305,31.6143,2157.34,-2.2881,0.004,-0.0182,-0.0035,0.0002,1,393, 
41240,23120020936.182,120.0900021,316.3718,32.3489,2130.977,-2.1044,-0.0007,-0.0058,-0.001,0.0004,1,393, 
41240,23120021008.182,120.0903725,323.0581,34.0588,2071.851,-1.583,-0.0121,0.0073,-0.005,-0.0002,1,393, 
41240,23120021018.183,120.0904882,325.274,34.5091,2056.88,-1.4108,-0.0131,0.0094,-0.0033,0,1,393, 
41240,23120021033.183,120.0906618,328.7003,35.0873,2037.694,-1.1462,-0.0103,0.0013,-0.0024,0,1,393, 
41240,23120021043.182,120.0907776,331.0408,35.4187,2027.132,-0.9658,-0.0095,0.0039,-0.0035,-0.0001,1,393, 
41240,23120021053.182,120.0908933,333.4217,35.6944,2018.388,-0.7826,-0.0082,0.0039,-0.003,0.0001,1,393, 
41240,23120021113.182,120.0911248,338.2704,36.0808,2006.444,-0.4106,-0.0093,0.0077,-0.0028,0,1,393, 
41240,23120021123.182,120.0912405,340.7228,36.1851,2003.277,-0.2228,-0.0121,0.0087,-0.0038,-0.0003,1,393, 
41240,23120021138.182,120.0914141,344.4219,36.2232,2002.063,0.0606,-0.0126,0.0049,-0.0034,-0.0001,1,393, 
41240,23120021148.183,120.0915299,346.8891,36.1754,2003.614,0.2495,-0.011,0.0048,-0.0027,0.0002,1,393, 
41240,23120021203.307,120.0917049,350.5942,35.9937,2009.533,0.5329,-0.0109,0.0093,-0.0027,-0.0001,1,393, 
41240,23120021213.274,120.0918203,353.0068,35.7947,2015.77,0.7182,-0.0126,0.0061,-0.0023,0,1,393, 
41240,23120021223.274,120.091936,355.3963,35.5404,2023.87,0.9017,-0.015,0.0046,-0.0043,-0.0002,1,393, 
41240,23120021233.373,120.0920529,357.7753,35.232,2033.908,1.0852,-0.0147,0.0063,-0.0006,0.0004,1,393, 
41240,23120040700.258,120.1715308,337.2102,28.0444,2301.844,-2.7914,0.0041,-0.0136,-0.0001,-0.0002,1,393, 
41240,23120040710.233,120.1716462,338.8591,28.7142,2274.644,-2.6615,-0.0077,0.0109,-0.0014,-0.0001,1,393, 
41240,23120040721.258,120.1717738,340.754,29.4222,2246.121,-2.5122,-0.0169,0.0247,0.0005,0.0001,1,393, 
41240,23120040731.258,120.1718896,342.5466,30.0326,2221.696,-2.3721,-0.0152,0.0256,0.0002,-0.0002,1,393, 
41240,23120040746.258,120.1720632,345.3478,30.8943,2187.751,-2.1525,-0.012,0.016,0.0011,0,1,393, 
41240,23120040756.259,120.1721789,347.2873,31.4322,2166.982,-2.0006,-0.0114,0.0061,0.0023,-0.0002,1,393, 
41240,23120040806.258,120.1722947,349.2868,31.9443,2147.756,-1.8442,-0.0082,0.0008,-0.0004,-0.0003,1,393, 
41240,23120040816.258,120.1724104,351.3416,32.4208,2130.117,-1.6834,-0.0056,-0.0066,-0.0005,-0.0002,1,393, 
